"stratum","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","w11","w12","w13","w14","w15","w16","w17","w18","w19","w20","w21","w22","w23","w24","w25","w26","w27","w28","w29","w30","w31","w32","w33","w34","w35","w36","w37","w38","w39","w40","w41","w42","w43","w44","w45","w46","w47","w48","w49","w50","w51","w52","w53","w54","w55","w56","w57","w58","w59","w60","w61","w62","w63","w64","w65","w66","w67","w68","w69","w70","w71","w72","w73","w74","w75","w76","w77","w78","w79","w80","w81","w82","w83","w84","w85","w86","w87","w88","w89","w90","w91","w92","w93","w94","w95","w96","w97","w98","w99","w100"
1,36.209646790733,28.9677174325864,14.4838587162932,0,0,14.4838587162932,14.4838587162932,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,0,0,7.2419293581466,21.7257880744398,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,0,14.4838587162932,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,0,14.4838587162932,0,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,14.4838587162932,21.7257880744398,7.2419293581466,14.4838587162932,21.7257880744398,21.7257880744398,7.2419293581466,7.2419293581466,21.7257880744398,7.2419293581466,0,7.2419293581466,14.4838587162932,0,0,28.9677174325864,7.2419293581466,0,0,0,0,0,7.2419293581466,7.2419293581466,0,0,0,14.4838587162932,7.2419293581466,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,0,7.2419293581466,7.2419293581466,0,7.2419293581466,0,14.4838587162932,0,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,14.4838587162932,0,0,21.7257880744398,21.7257880744398,7.2419293581466,0,0,0,7.2419293581466,7.2419293581466,7.2419293581466
1,14.4838587162932,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,0,14.4838587162932,7.2419293581466,0,0,14.4838587162932,0,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,0,14.4838587162932,7.2419293581466,0,0,7.2419293581466,14.4838587162932,21.7257880744398,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,0,0,7.2419293581466,7.2419293581466,7.2419293581466,0,14.4838587162932,0,7.2419293581466,14.4838587162932,0,7.2419293581466,7.2419293581466,21.7257880744398,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,0,0,0,7.2419293581466,0,0,0,14.4838587162932,7.2419293581466,0,7.2419293581466,14.4838587162932,7.2419293581466,21.7257880744398,14.4838587162932,14.4838587162932,21.7257880744398,7.2419293581466,0,0,0,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,0,7.2419293581466,0,7.2419293581466,0,0,7.2419293581466,0,21.7257880744398,14.4838587162932,7.2419293581466,7.2419293581466,0,0,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932
1,14.4838587162932,14.4838587162932,0,0,0,0,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,14.4838587162932,0,0,0,0,14.4838587162932,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,0,0,14.4838587162932,7.2419293581466,7.2419293581466,0,0,0,7.2419293581466,7.2419293581466,7.2419293581466,0,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,0,21.7257880744398,0,0,7.2419293581466,0,0,7.2419293581466,0,7.2419293581466,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,28.9677174325864,21.7257880744398,7.2419293581466,7.2419293581466,0,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,0,0,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,21.7257880744398,14.4838587162932,7.2419293581466,14.4838587162932,0,0,14.4838587162932,0,0,0,7.2419293581466,0,0,0,7.2419293581466,0
1,7.2419293581466,0,14.4838587162932,0,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,14.4838587162932,7.2419293581466,14.4838587162932,14.4838587162932,21.7257880744398,0,0,14.4838587162932,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,0,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,0,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,14.4838587162932,0,0,0,14.4838587162932,14.4838587162932,0,0,21.7257880744398,0,7.2419293581466,0,7.2419293581466,0,7.2419293581466,0,14.4838587162932,0,0,7.2419293581466,0,0,14.4838587162932,0,21.7257880744398,14.4838587162932,7.2419293581466,14.4838587162932,0,14.4838587162932,0,7.2419293581466,7.2419293581466,14.4838587162932,0,14.4838587162932,7.2419293581466,0,7.2419293581466,28.9677174325864,0,0,14.4838587162932,0,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,0,0,0,7.2419293581466,14.4838587162932,0,14.4838587162932
1,7.2419293581466,0,7.2419293581466,7.2419293581466,14.4838587162932,28.9677174325864,7.2419293581466,14.4838587162932,0,7.2419293581466,7.2419293581466,21.7257880744398,14.4838587162932,21.7257880744398,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,0,21.7257880744398,7.2419293581466,7.2419293581466,14.4838587162932,0,7.2419293581466,7.2419293581466,0,14.4838587162932,0,7.2419293581466,14.4838587162932,14.4838587162932,21.7257880744398,0,0,0,7.2419293581466,0,7.2419293581466,0,14.4838587162932,7.2419293581466,7.2419293581466,14.4838587162932,0,0,7.2419293581466,14.4838587162932,0,7.2419293581466,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,0,0,14.4838587162932,0,21.7257880744398,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,0,0,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932,0,7.2419293581466,0,7.2419293581466,21.7257880744398,0,7.2419293581466,21.7257880744398,7.2419293581466,0,0,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,0,0,7.2419293581466,0,14.4838587162932,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466
1,36.209646790733,0,14.4838587162932,7.2419293581466,0,0,7.2419293581466,0,14.4838587162932,0,21.7257880744398,0,21.7257880744398,0,28.9677174325864,0,0,0,7.2419293581466,14.4838587162932,21.7257880744398,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,0,0,7.2419293581466,0,0,0,0,14.4838587162932,21.7257880744398,0,14.4838587162932,14.4838587162932,7.2419293581466,0,7.2419293581466,0,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,0,0,7.2419293581466,14.4838587162932,14.4838587162932,0,14.4838587162932,14.4838587162932,0,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932,0,21.7257880744398,7.2419293581466,7.2419293581466,14.4838587162932,21.7257880744398,7.2419293581466,0,14.4838587162932,14.4838587162932,14.4838587162932,14.4838587162932,0,14.4838587162932,14.4838587162932,0,0,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,0,7.2419293581466,7.2419293581466,0,7.2419293581466,14.4838587162932,7.2419293581466,28.9677174325864,0,7.2419293581466,21.7257880744398,7.2419293581466,14.4838587162932,0,0,7.2419293581466,14.4838587162932,7.2419293581466
1,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,21.7257880744398,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,21.7257880744398,14.4838587162932,0,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,0,7.2419293581466,7.2419293581466,0,7.2419293581466,0,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,0,14.4838587162932,28.9677174325864,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,0,0,14.4838587162932,7.2419293581466,21.7257880744398,0,7.2419293581466,7.2419293581466,0,0,0,7.2419293581466,0,0,7.2419293581466,21.7257880744398,14.4838587162932,0,0,0,21.7257880744398,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,0,7.2419293581466,0,14.4838587162932,7.2419293581466,7.2419293581466,21.7257880744398,0,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,0,7.2419293581466,14.4838587162932,0,7.2419293581466,7.2419293581466,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,21.7257880744398,14.4838587162932,7.2419293581466,14.4838587162932
1,7.2419293581466,7.2419293581466,0,28.9677174325864,14.4838587162932,7.2419293581466,0,0,0,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,21.7257880744398,7.2419293581466,14.4838587162932,0,0,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,0,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,0,14.4838587162932,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,21.7257880744398,0,0,0,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,0,21.7257880744398,0,7.2419293581466,7.2419293581466,28.9677174325864,14.4838587162932,0,0,21.7257880744398,0,14.4838587162932,0,14.4838587162932,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,0,14.4838587162932,0,14.4838587162932,14.4838587162932,0,7.2419293581466,0,0,7.2419293581466
1,7.2419293581466,7.2419293581466,21.7257880744398,0,7.2419293581466,7.2419293581466,21.7257880744398,7.2419293581466,0,21.7257880744398,0,14.4838587162932,14.4838587162932,0,7.2419293581466,7.2419293581466,0,7.2419293581466,14.4838587162932,0,7.2419293581466,14.4838587162932,7.2419293581466,21.7257880744398,0,0,0,21.7257880744398,14.4838587162932,7.2419293581466,7.2419293581466,0,14.4838587162932,0,7.2419293581466,0,14.4838587162932,0,7.2419293581466,0,0,0,0,0,7.2419293581466,0,14.4838587162932,0,21.7257880744398,7.2419293581466,14.4838587162932,14.4838587162932,0,7.2419293581466,14.4838587162932,7.2419293581466,0,7.2419293581466,14.4838587162932,7.2419293581466,21.7257880744398,0,14.4838587162932,14.4838587162932,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,0,0,14.4838587162932,21.7257880744398,21.7257880744398,14.4838587162932,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932,0,7.2419293581466,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,0,7.2419293581466,21.7257880744398,0,14.4838587162932,0,0,28.9677174325864,0
1,0,21.7257880744398,7.2419293581466,7.2419293581466,0,14.4838587162932,0,14.4838587162932,7.2419293581466,7.2419293581466,0,0,0,0,0,7.2419293581466,0,0,21.7257880744398,7.2419293581466,0,0,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,21.7257880744398,7.2419293581466,7.2419293581466,28.9677174325864,14.4838587162932,0,7.2419293581466,0,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,0,14.4838587162932,7.2419293581466,0,14.4838587162932,0,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,0,14.4838587162932,0,7.2419293581466,0,7.2419293581466,21.7257880744398,14.4838587162932,14.4838587162932,14.4838587162932,0,0,7.2419293581466,21.7257880744398,7.2419293581466,7.2419293581466,14.4838587162932,0,7.2419293581466,14.4838587162932,7.2419293581466,0,0,0,7.2419293581466,0,7.2419293581466,7.2419293581466,0,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,0,0,14.4838587162932,0,0,0
1,14.4838587162932,14.4838587162932,7.2419293581466,21.7257880744398,7.2419293581466,0,21.7257880744398,28.9677174325864,7.2419293581466,0,7.2419293581466,28.9677174325864,0,0,7.2419293581466,14.4838587162932,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,0,21.7257880744398,0,0,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,14.4838587162932,14.4838587162932,7.2419293581466,7.2419293581466,7.2419293581466,0,21.7257880744398,21.7257880744398,7.2419293581466,14.4838587162932,14.4838587162932,21.7257880744398,7.2419293581466,0,0,14.4838587162932,0,14.4838587162932,0,0,7.2419293581466,0,7.2419293581466,21.7257880744398,0,0,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,14.4838587162932,0,0,0,14.4838587162932,0,0,0,7.2419293581466,0,14.4838587162932,7.2419293581466,0,0,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,0,14.4838587162932,0,14.4838587162932,7.2419293581466,7.2419293581466
1,0,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,14.4838587162932,0,0,7.2419293581466,0,21.7257880744398,0,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,0,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,0,7.2419293581466,0,0,7.2419293581466,0,0,7.2419293581466,7.2419293581466,0,0,14.4838587162932,7.2419293581466,0,14.4838587162932,0,0,0,0,7.2419293581466,0,28.9677174325864,7.2419293581466,7.2419293581466,14.4838587162932,7.2419293581466,0,14.4838587162932,7.2419293581466,0,7.2419293581466,14.4838587162932,14.4838587162932,7.2419293581466,0,7.2419293581466,14.4838587162932,7.2419293581466,14.4838587162932,7.2419293581466,7.2419293581466,21.7257880744398,14.4838587162932,7.2419293581466,0,7.2419293581466,7.2419293581466,0,0,14.4838587162932,7.2419293581466,0,7.2419293581466,21.7257880744398,0,14.4838587162932,0,7.2419293581466,7.2419293581466,14.4838587162932,14.4838587162932,14.4838587162932,0,0,7.2419293581466,0,0,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466,7.2419293581466
